Position_ID,Department_ID,Position_Title,Job_Level,Business_Impact_Score_1_5,Operational_Dependency_Score_1_5,Knowledge_Specialization_Score_1_5,Cross_Function_Dependency_Score_1_5,Max_Acceptable_Vacancy_Days,Promotion_Ramp_Up_Days,Transfer_Ramp_Up_Days,Business_Continuity_Weight_pct,Skill_Coverage_Weight_pct,Cost_Efficiency_Weight_pct,Assumption_Status,Assumption_Effective_Date
POS-508,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-509,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-510,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-511,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-512,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-513,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-514,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-515,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-516,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-517,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-518,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-519,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-520,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-521,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-522,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-523,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-524,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-525,DEPARTMENT-012,Procurement Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-526,DEPARTMENT-012,Procurement Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-527,DEPARTMENT-012,Procurement Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-528,DEPARTMENT-012,Procurement Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-LOG-HEAD,DEPARTMENT-013,Head of Logistics and Warehouse,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-529,DEPARTMENT-013,Logistics Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-530,DEPARTMENT-013,Logistics Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-531,DEPARTMENT-013,Logistics Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-532,DEPARTMENT-013,Logistics Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-533,DEPARTMENT-013,Logistics Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-534,DEPARTMENT-013,Logistics Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-535,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-536,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-537,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-538,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-539,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-540,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-541,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-542,DEPARTMENT-013,Senior Logistics Officer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-543,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-544,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-545,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-546,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-547,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-548,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-549,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-550,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-551,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-552,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-553,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-554,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-555,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-556,DEPARTMENT-013,Logistics Coordinator,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-557,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-558,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-559,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-560,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-561,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-562,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-563,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-564,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-565,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-566,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-567,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-568,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-569,DEPARTMENT-013,Warehouse Assistant,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-570,DEPARTMENT-013,Logistics Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-571,DEPARTMENT-013,Logistics Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-572,DEPARTMENT-013,Logistics Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-PRD-HEAD,DEPARTMENT-014,Head of Production and Manufacturing,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-573,DEPARTMENT-014,Production Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-574,DEPARTMENT-014,Production Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-575,DEPARTMENT-014,Production Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-576,DEPARTMENT-014,Production Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-577,DEPARTMENT-014,Production Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-578,DEPARTMENT-014,Production Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-579,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-580,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-581,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-582,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-583,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-584,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-585,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-586,DEPARTMENT-014,Senior Production Supervisor,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-587,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-588,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-589,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-590,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-591,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-592,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-593,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-594,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-595,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-596,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-597,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-598,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-599,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-600,DEPARTMENT-014,Production Technician,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-601,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-602,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-603,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-604,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-605,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-606,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-607,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-608,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-609,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-610,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-611,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-612,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-613,DEPARTMENT-014,Production Operator,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-614,DEPARTMENT-014,Production Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-615,DEPARTMENT-014,Production Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-616,DEPARTMENT-014,Production Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-QAS-HEAD,DEPARTMENT-015,Head of Quality Assurance,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-617,DEPARTMENT-015,Quality Assurance Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-618,DEPARTMENT-015,Quality Assurance Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-619,DEPARTMENT-015,Quality Assurance Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-620,DEPARTMENT-015,Quality Assurance Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-621,DEPARTMENT-015,Quality Assurance Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-622,DEPARTMENT-015,Quality Assurance Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-623,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-624,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-625,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-626,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-627,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-628,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-629,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-630,DEPARTMENT-015,Senior Quality Engineer,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-631,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-632,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-633,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-634,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-635,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-636,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-637,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-638,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-639,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-640,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-641,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-642,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-643,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-644,DEPARTMENT-015,Quality Analyst,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-645,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-646,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-647,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-648,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-649,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-650,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-651,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-652,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-653,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-654,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-655,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-656,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-657,DEPARTMENT-015,Quality Inspector,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-658,DEPARTMENT-015,Quality Assurance Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-659,DEPARTMENT-015,Quality Assurance Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-660,DEPARTMENT-015,Quality Assurance Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-RND-HEAD,DEPARTMENT-016,Head of Research and Development,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-661,DEPARTMENT-016,Research and Development Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-662,DEPARTMENT-016,Research and Development Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-663,DEPARTMENT-016,Research and Development Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-664,DEPARTMENT-016,Research and Development Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-665,DEPARTMENT-016,Research and Development Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-666,DEPARTMENT-016,Research and Development Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-667,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-668,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-669,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-670,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-671,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-672,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-673,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-674,DEPARTMENT-016,Senior Research Scientist,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-675,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-676,DEPARTMENT-016,Research Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
